id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,Blonde,203.204.53.60,,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,Wavy,203.204.53.60,,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,1147 Adams Street,5a:18:55:d7:84:b9,Vanderbilt University,,"{'address': '1580 Tenth Street', 'city': 'San Jose', 'state': 'New Jersey', 'stateCode': 'NJ', 'postalCode': '33398', 'coordinates': {'lat': 35.508597, 'lng': 12.058887}, 'country': 'United States'}",990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,Phoenix,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,North Carolina,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,NC,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,72711,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,"{'lat': -55.796433, 'lng': -163.621876}",5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,United States,5a:18:55:d7:84:b9,Vanderbilt University,,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
88,Aubrey,Wagner,,30,female,aubrey.wagner@x.dummyjson.com,+81 285-568-5834,aubreyw,aubreywpass,1994-4-1,https://dummyjson.com/icon/aubreyw/128,B+,168.73,79.86,Red,,203.204.53.60,,5a:18:55:d7:84:b9,Vanderbilt University,01/27,,990-866,678-854-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
