id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,Brown,54.87.239.213,,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,Wavy,54.87.239.213,,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,439 Pine Street,df:94:e1:e7:3a:7,Wake Forest University,,"{'address': '580 Seventh Street', 'city': 'Jacksonville', 'state': 'Indiana', 'stateCode': 'IN', 'postalCode': '57924', 'coordinates': {'lat': -3.475554, 'lng': -138.094068}, 'country': 'United States'}",668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,San Antonio,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,New Hampshire,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,NH,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,64622,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,"{'lat': 51.5965, 'lng': 47.479982}",df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,United States,df:94:e1:e7:3a:7,Wake Forest University,,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
78,Eleanor,Tyler,,30,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,eleanortpass,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,,54.87.239.213,,df:94:e1:e7:3a:7,Wake Forest University,05/26,,668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
