id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,Gray,152.155.90.41,,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,Wavy,152.155.90.41,,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,1110 Fifth Street,20:56:60:fb:66:cd,University of Virginia,,"{'address': '1008 First Street', 'city': 'Seattle', 'state': 'Utah', 'stateCode': 'UT', 'postalCode': '51856', 'coordinates': {'lat': -3.219099, 'lng': 176.364771}, 'country': 'United States'}",683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,Chicago,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,Minnesota,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,MN,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,10672,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,"{'lat': 40.581664, 'lng': 146.441717}",20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,United States,20:56:60:fb:66:cd,University of Virginia,,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
63,Logan,Lawson,,33,male,logan.lawson@x.dummyjson.com,+1 750-526-9455,loganl,loganlpass,1991-8-5,https://dummyjson.com/icon/loganl/128,B+,195.97,51.89,Amber,,152.155.90.41,,20:56:60:fb:66:cd,University of Virginia,02/29,,683-412,407-626-104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",,user
