id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,Green,145.68.5.38,,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,Wavy,145.68.5.38,,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,1419 Pine Street,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,"{'address': '1756 Second Street', 'city': 'Chicago', 'state': 'New Hampshire', 'stateCode': 'NH', 'postalCode': '65899', 'coordinates': {'lat': 34.894275, 'lng': 74.192722}, 'country': 'United States'}",610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,Columbus,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,Montana,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,MT,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,61227,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,"{'lat': 75.201414, 'lng': -106.866138}",fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,United States,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
49,Jacob,Cooper,,31,male,jacob.cooper@x.dummyjson.com,+91 322-775-7582,jacobc,jacobcpass,1993-12-21,https://dummyjson.com/icon/jacobc/128,A+,157.39,96.32,Brown,,145.68.5.38,,fd:58:46:54:61:ac,University of California--Los Angeles (UCLA),05/27,,610-768,576-853-277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
