id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,Blue,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,Straight,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,926 Elm Street,29:78:ea:4:44:a5,University of California--San Diego,,"{'address': '1869 Jefferson Street', 'city': 'Indianapolis', 'state': 'Montana', 'stateCode': 'MT', 'postalCode': '65401', 'coordinates': {'lat': -26.748208, 'lng': -12.086179}, 'country': 'United States'}",323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,Jacksonville,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,New Hampshire,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,NH,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,24463,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,"{'lat': -29.825372, 'lng': 116.639085}",29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,United States,29:78:ea:4:44:a5,University of California--San Diego,,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,01/26,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,6288370557661493,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,RuPay International,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,INR,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,SH1UHKUCEMW3OCALA3C9SBR5,,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
50,Stella,Hughes,,33,female,stella.hughes@x.dummyjson.com,+92 378-326-3439,stellah,stellahpass,1991-11-6,https://dummyjson.com/icon/stellah/128,A-,171.2,81.45,Brown,,201.29.33.153,,29:78:ea:4:44:a5,University of California--San Diego,,Research and Development,323-682,970-230-310,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,,user
