id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,Red,39.127.170.122,,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,Straight,39.127.170.122,,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,1957 Cedar Street,2a:b3:40:74:92:a8,Boston College,,"{'address': '1115 Cedar Street', 'city': 'Phoenix', 'state': 'Kansas', 'stateCode': 'KS', 'postalCode': '72844', 'coordinates': {'lat': -40.306805, 'lng': -93.291672}, 'country': 'United States'}",644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,Seattle,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,Pennsylvania,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,PA,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,61720,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,"{'lat': -63.108401, 'lng': -30.256437}",2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,United States,2a:b3:40:74:92:a8,Boston College,,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
52,Grace,Perry,,26,female,grace.perry@x.dummyjson.com,+49 550-430-8269,gracep,graceppass,1998-12-23,https://dummyjson.com/icon/gracep/128,B-,193.34,81.7,Gray,,39.127.170.122,,2a:b3:40:74:92:a8,Boston College,05/27,,644-956,436-792-326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
