id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,Blonde,29.230.204.12,,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,Straight,29.230.204.12,,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,1466 Oak Street,92:df:e0:81:ba:1,University of Rochester,,"{'address': '1090 Fifth Street', 'city': 'Jacksonville', 'state': 'Utah', 'stateCode': 'UT', 'postalCode': '25841', 'coordinates': {'lat': 12.345847, 'lng': 90.721037}, 'country': 'United States'}",795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,Los Angeles,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,New Jersey,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,NJ,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,29730,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,"{'lat': -61.252684, 'lng': -159.370289}",92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,United States,92:df:e0:81:ba:1,University of Rochester,,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
76,Madeline,Simpson,,26,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,madelinespass,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,,29.230.204.12,,92:df:e0:81:ba:1,University of Rochester,02/29,,795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,user
