id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,Blonde,214.76.55.140,,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,Curly,214.76.55.140,,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,21 Cedar Street,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,"{'address': '325 Fourth Street', 'city': 'Indianapolis', 'state': 'California', 'stateCode': 'CA', 'postalCode': '74759', 'coordinates': {'lat': 8.578595, 'lng': -31.731083}, 'country': 'United States'}",738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,San Francisco,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,Oregon,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,OR,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,42411,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,"{'lat': -44.27707, 'lng': -40.123604}",23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,United States,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
34,Sofia,Mitchell,,25,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,sofiampass,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,,214.76.55.140,,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,04/26,,738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
