id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,Gray,85.34.1.204,,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,Curly,85.34.1.204,,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,1892 Lincoln Street,13:b0:d0:23:4d:26,University of Pennsylvania,,"{'address': '1438 Main Street', 'city': 'San Diego', 'state': 'Delaware', 'stateCode': 'DE', 'postalCode': '63144', 'coordinates': {'lat': 1.629613, 'lng': 23.232982}, 'country': 'United States'}",716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,Philadelphia,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,New Jersey,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,NJ,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,62091,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,"{'lat': 52.993694, 'lng': 160.486892}",13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,United States,13:b0:d0:23:4d:26,University of Pennsylvania,,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
21,Madison,Collins,,26,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,madisoncpass,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,,85.34.1.204,,13:b0:d0:23:4d:26,University of Pennsylvania,04/28,,716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",,user
