id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,Gray,250.2.241.204,,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,Curly,250.2.241.204,,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,31 Maple Street,f5:68:28:f9:ec:89,Tufts University,,"{'address': '1538 Eighth Street', 'city': 'San Jose', 'state': 'Missouri', 'stateCode': 'MO', 'postalCode': '29673', 'coordinates': {'lat': 24.169361, 'lng': -29.395167}, 'country': 'United States'}",830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,San Jose,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,Utah,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,UT,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,78243,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,"{'lat': 8.152876, 'lng': 113.29799}",f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,United States,f5:68:28:f9:ec:89,Tufts University,,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
15,William,Gonzalez,,32,male,william.gonzalez@x.dummyjson.com,+81 905-252-7319,williamg,williamgpass,1992-3-27,https://dummyjson.com/icon/williamg/128,B-,173.21,82.41,Hazel,,250.2.241.204,,f5:68:28:f9:ec:89,Tufts University,03/27,,830-515,690-544-755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",,moderator
