id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,Red,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,Wavy,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,590 Lincoln Street,39:83:8b:37:af:6e,Syracuse University,,"{'address': '99 First Street', 'city': 'Columbus', 'state': 'South Dakota', 'stateCode': 'SD', 'postalCode': '81266', 'coordinates': {'lat': -86.557025, 'lng': -154.751446}, 'country': 'United States'}",883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,Houston,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,Wisconsin,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,WI,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,12506,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,"{'lat': -50.975209, 'lng': 53.492629}",39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,United States,39:83:8b:37:af:6e,Syracuse University,,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,01/25,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,2810336175495461,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,JCB,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
39,Lucas,Gray,,30,male,lucas.gray@x.dummyjson.com,+44 687-435-7119,lucasg,lucasgpass,1994-4-6,https://dummyjson.com/icon/lucasg/128,O-,195.26,88.5,Amber,,56.97.195.115,,39:83:8b:37:af:6e,Syracuse University,CNY,,883-600,178-343-654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",,user
